movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,ethnicity_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue
/m/0209hj,Gandhi,1982.0,28,"['British Empire Film', 'History', 'Historical fiction', 'Epic', 'Drama', 'Biopic [feature]', 'Biographical film', 'Historical Epic']",0.8444444444444444,15,7.5,2137,-0.07155977805097184
/m/01l_pn,Charlie's Angels: Full Throttle,2003.0,33,"['Crime Fiction', 'Adventure', 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Action']",0.9155555555555556,15,5.466,2841,1.6350777797394902
/m/04zl8,Monty Python and the Holy Grail,1974.0,31,"['Parody', 'Action/Adventure', 'Adventure', 'Absurdism', 'Costume drama', 'Cult', 'Comedy', 'Humour', 'Slapstick']",0.42666666666666675,15,7.802,5358,
/m/06f18v,Malibu's Most Wanted,2003.0,22,"['Parody', 'Crime Fiction', 'Hip hop movies', 'Comedy of manners', 'Satire', 'Comedy', 'Teen']",0.6133333333333334,15,5.1,238,-0.22159083641452643
/m/0b7dgsg,Unchained Memories: Readings from the Slave Narratives,2003.0,22,['Documentary'],0.12444444444444436,15,5.9,5,
/m/01hvjx,"South Park: Bigger, Longer & Uncut",1999.0,22,"['Parody', 'Gross-out film', 'Absurdism', 'Animated Musical', 'Political satire', 'Animation', 'Musical', 'Satire', 'Comedy', 'Gross out', 'Political cinema', 'Black comedy', 'Musical comedy', 'War film']",0.6311111111111112,15,7.257,2498,0.17954541115380182
/m/02v5_g,Scream 2,1997.0,22,"['Parody', 'Thriller', 'Horror', 'Indie', 'Media Satire', 'Mystery', 'Comedy', 'Slasher', 'Teen', 'Horror Comedy']",0.7644444444444445,15,6.5,3802,0.9172881432130499
/m/02ntj8,Barbershop 2: Back in Business,2004.0,22,"['Ensemble Film', 'Comedy', 'Workplace Comedy']",0.12444444444444436,15,5.8,239,0.03760978086126717
/m/0b_w0b,Death of a Dynasty,2005.0,22,"['LGBT', 'Parody', 'Indie', 'Hip hop movies', 'Comedy', 'Biopic [feature]']",0.6133333333333334,15,6.3,5,
/m/03mh94,Robots,2005.0,22,"['Science Fiction', 'Adventure', 'Animation', 'Comedy', 'Romance Film', 'Family Film']",0.8979591836734694,14,6.434,4263,1.6478319433370239
/m/042g8j,Good Morning,1959.0,21,"['Japanese Movies', 'Drama', 'Comedy', 'World cinema']",0.0,14,7.688,231,
/m/0963mq,She Hate Me,2004.0,31,"['LGBT', 'Sex comedy', 'Indie', 'Comedy-drama', 'Satire', 'Drama', 'Comedy']",0.5612244897959182,14,5.1,101,-0.49527183495922894
/m/02fqrf,Batman Begins,2005.0,35,"['Crime Fiction', 'Thriller', 'Superhero movie', 'Crime Drama', 'Superhero', 'Action/Adventure', 'Drama', 'Reboot', 'Action Thrillers', 'Action']",0.8673469387755102,14,7.703,19824,2.573810148179072
/m/0575v3,The Wash,2001.0,22,"['Thriller', 'Action/Adventure', 'Action', 'Comedy']",0.3673469387755103,14,5.4,100,-0.42328033278152455
/m/0kv2hv,Norbit,2007.0,22,"['Romantic comedy', 'Gross-out film', 'Comedy', 'Gross out', 'Romance Film', 'Slapstick']",0.3673469387755103,14,5.599,2144,0.8093892860893672
/m/026m09,Johnson Family Vacation,2004.0,22,"['Road movie', 'Family Film', 'Comedy', 'Domestic Comedy']",0.4693877551020409,14,5.4,170,-0.24985626998114105
/m/0drw46h,Jumping the Broom,2011.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.3571428571428572,14,6.0,189,-0.19605752248821162
/m/05rkmv,Beauty Shop,2005.0,22,['Comedy'],0.4693877551020408,14,6.275,464,-0.1999035691284574
/m/075wx89,The Twilight Saga: Breaking Dawn - Part 1,2011.0,22,"['Drama', 'Fantasy', 'Adventure', 'Teen', 'Romantic fantasy']",0.8979591836734694,14,6.206,8319,5.321760577720806
/m/03nm_fh,Twilight,2008.0,22,"['Adventure', 'Fantasy', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",0.8775510204081632,14,6.291,12795,2.738403501625721
/m/04jvls,Nowhere,1997.0,22,"['LGBT', 'Science Fiction', 'Indie', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Black comedy', 'Teen']",0.8163265306122449,14,6.714,140,-0.5062535612203732
/m/0b3n61,Madagascar: Escape 2 Africa,2008.0,29,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",0.6836734693877551,14,6.494,6465,4.472191218253801
/m/04jpg2p,Alice in Wonderland,2010.0,22,"['Computer Animation', 'Family Film', 'Fantasy', 'Adventure']",0.8571428571428572,14,6.629,13299,7.961335442663652
/m/0bmssv,Night at the Museum,2006.0,33,"['Fantasy Adventure', 'Adventure', 'Adventure Comedy', 'Comedy', 'Fantasy', 'Family Film', 'Action']",0.8775510204081632,14,6.575,9649,4.242107104769887
/m/0bpm4yw,The Dark Knight Rises,2012.0,22,"['Crime Fiction', 'Thriller', 'Action', 'Drama']",0.8877551020408163,14,7.777,21589,8.405416663040885
/m/0c55zk,Jaani Dushman: Ek Anokhi Kahani,2002.0,20,"['Fantasy', 'Action', 'Horror', 'Comedy', 'Bollywood']",0.4591836734693877,14,4.2,22,
/m/0d_ndm,Darna Mana Hai,2003.0,20,"['Horror', 'Bollywood', 'World cinema']",0.7142857142857143,14,6.1,28,
/m/02qhlwd,Valkyrie,2008.0,28,"['Thriller', 'History', 'War film', 'Period piece', 'Drama', 'Political thriller', 'Political drama']",0.7244897959183674,14,6.92,3433,1.1480845356347642
/m/0fpgp26,Ice Age: Continental Drift,2012.0,22,"['Adventure', 'Family Film', 'Comedy', 'Animation']",0.8571428571428572,14,6.4,7127,6.663148944270381
/m/0fz80g,Prêt-à-Porter,1994.0,35,"['Parody', 'Media Satire', 'Ensemble Film', 'Satire', 'Drama', 'Comedy', 'Black comedy']",0.8979591836734694,14,5.257,189,-0.4144223463839826
/m/02wgk1,Spider-Man 2,2004.0,31,"['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Drama', 'Fantasy', 'Action']",0.8979591836734694,14,7.3,14265,5.972537462965412
/m/03q0r1,Cars,2006.0,37,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Road movie', 'Animation', 'Sports', 'Comedy', 'Family Film', 'Auto racing']",0.8877551020408163,14,6.945,13076,3.311945094197105
/m/09q5w2,Gladiator,2000.0,22,"['Tragedy', 'Adventure', 'Costume drama', 'Epic', 'Drama', 'War film', 'Action', 'Movies About Gladiators', 'Historical drama']",0.8265306122448979,14,8.211,17251,3.2760382684208156
/m/05nlx4,Pirates of the Caribbean: At World's End,2007.0,22,"['Swashbuckler films', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Fantasy', 'Comedy', 'Adventure Comedy', 'Action']",0.6428571428571428,14,7.245,13510,7.457967083877557
/m/0dy53b,Dear God,1996.0,22,"['Comedy of Errors', 'Comedy', 'Religious Film', 'Workplace Comedy']",0.8877551020408163,14,5.5,56,-0.4488359875906422
/m/0jwmp,Brazil,1985.0,22,"['Science Fiction', 'Future noir', 'Cult', 'Satire', 'Fantasy', 'Comedy', 'Drama', 'Black comedy', 'Dystopia', 'Kafkaesque']",0.7040816326530612,14,7.676,3070,-0.42576243628037597
/m/032016,Last Action Hero,1993.0,22,"['Fantasy Comedy', 'Buddy film', 'Adventure', 'Action Thrillers', 'Fantasy', 'Comedy', 'Action']",0.8673469387755102,14,6.427,2490,0.6273625860711612
/m/09gkfq8,Baghban,2003.0,20,"['Musical', 'Drama', 'World cinema', 'Bollywood']",0.6428571428571428,14,6.742,95,
/m/0645k5,V for Vendetta,2006.0,22,"['Thriller', 'LGBT', 'Science Fiction', 'Future noir', 'Superhero movie', 'Film adaptation', 'Action/Adventure', 'Drama', 'Political thriller', 'Action', 'Dystopia']",0.6224489795918369,14,7.896,13723,0.58777859319987
/m/05w7rl,Biker Boyz,2003.0,22,"['Crime Fiction', 'Chase Movie', 'Family Drama', 'Drama', 'Coming of age', 'Action']",0.4693877551020409,14,6.1,324,-0.31346712162551293
/m/0b40y4,Black Book,2006.0,36,"['Thriller', 'Drama', 'World cinema', 'War film']",0.33673469387755106,14,7.481,1050,-0.2865293913448799
/m/02xbnkx,This Christmas,2007.0,22,"['Christmas movie', 'Family Drama', 'Drama', 'Holiday Film']",0.272189349112426,13,6.5,115,-0.08801172982482142
/m/02jkkv,Out of Sight,1998.0,22,"['Romantic comedy', 'Crime Fiction', 'Indie', 'Heist', 'Film adaptation', 'Action/Adventure', 'Thriller', 'Comedy', 'Crime Thriller', 'Drama', 'Romantic drama', 'Romance Film', 'Action']",0.7692307692307692,13,6.672,1143,0.13496257547501467
/m/07h115,Hollywood Homicide,2003.0,22,"['Crime Fiction', 'Buddy film', 'Action Comedy', 'Buddy cop', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",0.7337278106508875,13,5.243,569,
/m/06nvhs,Dus,2005.0,29,"['Thriller', 'Action/Adventure', 'Action', 'Bollywood', 'World cinema']",0.485207100591716,13,5.3,36,
/m/047wh1,Planet of the Apes,2001.0,22,"['Thriller', 'Time travel', 'Action', 'Science Fiction', 'Adventure']",0.8875739644970414,13,5.733,3735,2.4870075088720722
/m/0830vk,The Holiday,2006.0,22,"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy']",0.8757396449704142,13,7.082,4674,1.188255055228257
/m/0kvgtf,Even Cowgirls Get the Blues,1994.0,28,"['Romantic comedy', 'LGBT', 'Absurdism', 'Road movie', 'Western', 'Fantasy', 'Comedy', 'Film adaptation', 'Drama', 'Romance Film', 'Feminist Film']",0.8402366863905325,13,4.358,116,-0.493729834485799
/m/01rwyq,Malcolm X,1992.0,22,"['Biographical film', 'Biography', 'Drama', 'Political drama', 'Period piece']",0.485207100591716,13,7.5,1509,-0.10957713925347036
/m/0fzm0g,A Midsummer Night's Dream,1999.0,22,"['Romantic comedy', 'Period piece', 'Fantasy', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film']",0.8047337278106509,13,6.4,331,-0.37497161332325196
/m/06sqgj,The Fighting Temptations,2003.0,22,"['Romantic comedy', 'Comedy film', 'Comedy of manners', 'Comedy-drama', 'Musical comedy', 'Musical', 'Drama', 'Comedy', 'Music', 'Romance Film']",0.3905325443786982,13,5.7,120,
/m/03m8y5,Celebrity,1998.0,22,"['Parody', 'Indie', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy']",0.8875739644970414,13,6.0,421,-0.46586750419797385
/m/08k40m,Hot Fuzz,2007.0,22,"['Parody', 'Crime Fiction', 'Buddy film', 'Action Comedy', 'Action/Adventure', 'Mystery', 'Satire', 'Comedy', 'Black comedy', 'Action']",0.4970414201183433,13,7.555,7036,0.1583469643678464
/m/0g78fh,The Meteor Man,1993.0,22,"['Science Fiction', 'Superhero movie', 'Action Comedy', 'Superhero', 'Action/Adventure', 'Fantasy', 'Comedy', 'Family Film', 'Action']",0.14201183431952646,13,5.7,157,-0.4415216718583609
/m/04g01zc,Ride,1998.0,22,"['Comedy', 'Indie']",0.2721893491124261,13,5.7,129,-0.46250533362856106
/m/04cs5gb,Money Hai Toh Honey Hai,2008.0,20,"['Ensemble Film', 'Musical', 'World cinema', 'Bollywood', 'Comedy']",0.272189349112426,13,4.8,4,
/m/04c11j,Bridget Jones: The Edge of Reason,2004.0,28,"['Romantic comedy', 'Romance Film', 'Comedy']",0.6982248520710059,13,6.252,2605,1.662734635090774
/m/08phg9,Star Trek,2009.0,22,"['Reboot', 'Science Fiction', 'Action', 'Adventure']",0.8047337278106509,13,7.4,9405,2.6795162584044103
/m/02268v,Barbershop,2002.0,22,"['Ensemble Film', 'Comedy', 'Workplace Comedy']",0.14201183431952646,13,6.3,421,0.12932655448415847
/m/04n1s9m,Cats & Dogs: The Revenge of Kitty Galore,2010.0,22,"[""Children's/Family"", 'Family Film', 'Action', 'Comedy', 'Animal Picture']",0.8994082840236686,13,5.195,587,0.42218758125585654
/m/02vqhv0,A Christmas Carol,2009.0,22,"['Adventure', 'Costume drama', 'Family Drama', 'Animation', 'Fantasy', 'Drama', 'Family Film']",0.863905325443787,13,6.9,4250,2.1817006259928307
/m/0g56t9t,Frankenweenie,2012.0,22,"['Science Fiction', 'Horror', 'Stop motion', 'Animation', 'Short Film', 'Comedy']",0.7692307692307692,13,6.956,3094,-0.09895992822520851
/m/04jrzl,Girl 6,1996.0,22,"['Workplace Comedy', 'Comedy-drama', 'Indie', 'Comedy']",0.8165680473372781,13,5.0,97,
/m/096nbp,Athadu,2005.0,18,"['Action/Adventure', 'Thriller', 'Action', 'Tamil cinema', 'World cinema']",0.7337278106508875,13,7.2,39,
/m/0h6r5,Goodfellas,1990.0,29,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Crime Drama', 'Drama', 'Film adaptation', 'Biographical film']",0.3905325443786982,13,8.465,11955,-0.12060301811053147
/m/08tw1f,In Too Deep,1999.0,22,"['Thriller', 'Crime Fiction', 'Buddy film', 'Drama', 'Suspense', 'Crime Thriller']",0.6627218934911243,13,6.399,89,
/m/01xbxn,Shark Tale,2004.0,22,"[""Children's/Family"", 'Computer Animation', 'Animation', ""Children's"", 'Comedy', 'Family Film']",0.8402366863905325,13,6.023,5985,2.5288720990783404
/m/0642xf3,Percy Jackson & the Olympians: The Lightning Thief,2010.0,28,"['Adventure', 'Fantasy', ""Children's Fantasy"", 'Film adaptation', 'Family Film', 'Action', 'Teen', 'Mythological Fantasy']",0.9112426035502958,13,6.215,7044,
/m/02gpkt,Rush Hour,1998.0,35,"['Thriller', 'Crime Fiction', 'Action', 'Comedy']",0.8757396449704142,13,6.2,4,1.5127988686126017
/m/03wjm2,The Hitchhiker's Guide to the Galaxy,2005.0,22,"['Science Fiction', 'Adventure', 'Comedy']",0.7337278106508875,13,6.671,3630,0.3559971514022841
/m/02_1sj,EdTV,1999.0,22,"['Parody', 'Romantic comedy', 'Mockumentary', 'Media Satire', 'Comedy', 'Domestic Comedy']",0.8402366863905325,13,5.946,582,-0.21582631814030986
/m/0g3zrd,Public Enemies,2009.0,22,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Historical fiction', 'Drama', 'Film adaptation', 'Biographical film']",0.8994082840236686,13,6.678,4179,1.2624169055435681
/m/02_fz3,Face/Off,1997.0,25,"['Thriller', 'Crime Fiction', 'Tragedy', 'Chase Movie', 'Science Fiction', 'Action Thrillers', 'Action']",0.8757396449704142,13,7.021,4904,1.5234590085318749
/m/03wj4r8,Cadillac Records,2008.0,22,"['History', 'Period piece', 'Musical', 'Drama', 'Romance Film', 'Biographical film', 'Musical Drama']",0.6745562130177516,13,7.176,397,-0.4344366023572391
/m/02rxk3n,Who's Your Caddy?,2007.0,22,"['Sports', 'Blaxploitation', 'Comedy of manners', 'Comedy']",0.3905325443786982,13,3.7,57,-0.46061909173595433
/m/02qhqz4,Astro Boy,2009.0,22,"['Science Fiction', 'Japanese Movies', 'Adventure', 'World cinema', 'Superhero movie', 'Computer Animation', ""Children's/Family"", 'Animation', 'Action/Adventure', 'Anime', 'Adventure Comedy', 'Family Film', 'Action', 'Chinese Movies']",0.8284023668639053,13,6.3,1422,-0.14328604219039573
/m/086v51,School Daze,1988.0,22,"['Drama', 'Musical', 'Coming of age', 'Indie', 'Comedy']",0.14201183431952646,13,5.9,91,-0.38759021026111273
/m/06ztvyx,Kung Fu Panda 2,2011.0,22,"['LGBT', 'Wuxia', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",0.9112426035502958,13,6.975,6480,
/m/0fs60m,China Gate,1998.0,20,"['Musical', 'World cinema', 'Bollywood']",0.6627218934911243,13,6.6,12,
/m/036qvg,Posse,1993.0,22,"['Action/Adventure', 'Western', 'Action']",0.3905325443786982,13,5.3,67,-0.3566344531913443
/m/033gkt,Higher Learning,1995.0,22,"['LGBT', 'Ensemble Film', 'Drama']",0.6035502958579881,13,6.3,192,-0.19366476598401902
/m/05k4z0,He Got Game,1998.0,22,"['Sports', 'Drama', 'Indie']",0.6390532544378698,13,6.759,646,-0.3295302990435549
/m/07pnlt,Roll Bounce,2005.0,22,"['Dance', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Coming of age', 'Teen']",0.3905325443786982,13,6.7,106,-0.36315727162974243
/m/078sj4,Syriana,2005.0,45,"['Thriller', 'Drama', 'Docudrama', 'Political thriller']",0.8875739644970414,13,6.42,1250,0.26914886294134094
/m/0f7hw,Coming to America,1988.0,22,"['Romantic comedy', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film', 'Comedy of Errors']",0.0,13,6.866,4016,1.8796245638442877
/m/08pv67,Fanaa,2006.0,20,"['Thriller', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",0.5917159763313609,13,6.7,183,
/m/06z8s_,Ocean's Eleven,2001.0,33,"['Crime Fiction', 'Heist', 'Remake', 'Action/Adventure', 'Thriller', 'Comedy', 'Action']",0.8757396449704142,13,7.433,10927,3.21879470066769
/m/09t10b,American Dreamz,2006.0,22,"['Political cinema', 'Parody', 'Political satire', 'Comedy', 'Media Satire']",0.9112426035502958,13,5.002,277,-0.37177618081549835
/m/05cql0,I'm Gonna Git You Sucka,1988.0,22,"['Parody', 'Action/Adventure', 'Blaxploitation', 'Comedy', 'Action', 'Slapstick']",0.272189349112426,13,6.4,163,-0.40012315612386057
/m/01pk75,Heartbreakers,2001.0,28,"['Crime Fiction', 'Romantic comedy', 'Romance Film', 'Comedy']",0.7928994082840236,13,6.07,835,-0.030313324187540375
/m/02sfnv,Cannonball Run II,1984.0,22,"['Adventure', 'Road movie', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action', 'Auto racing']",0.8520710059171597,13,5.4,289,-0.27570200073081147
/m/041s4z,She's All That,1999.0,22,"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy', 'Teen']",0.863905325443787,13,6.331,1952,0.34515391050237804
/m/0d9z_7,Getting Played,2005.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.485207100591716,13,6.4,21,
/m/07x7l6,Kinky Boots,2005.0,22,"['Comedy of manners', 'Buddy film', 'Comedy', 'Indie']",0.6627218934911243,13,6.7,313,-0.42566079435872684
/m/02vztkn,Fashion,2008.0,20,"['Romance Film', 'Drama']",0.7218934911242603,13,6.4,81,
/m/0qlz9,What Women Want,2000.0,29,"['Romantic comedy', 'Workplace Comedy', 'Fantasy', 'Comedy', 'Romance Film', 'Fantasy Comedy']",0.8402366863905325,13,6.44,3672,2.585399725047225
/m/04cx0gd,Up and Down,2004.0,36,"['Crime Fiction', 'Drama', 'Comedy', 'World cinema']",0.4027777777777778,12,6.8,20,-0.4854922334022713
