,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,ethnicity_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
1367,/m/07k2mq,Requiem for a Dream,2000.0,22,"['Tragedy', 'Drama', 'Indie', 'Addiction Drama']",0.7755102040816326,7,8.025,9303,-0.4467558132753331,1,0.48288131717534183
4073,/m/07z985,Supernova,2000.0,40,"['Thriller', 'Science Fiction', 'Horror', 'Adventure']",0.75,4,4.921,340,-0.3852565967379301,1,0.6560008873250405
9794,/m/074rg9,The Specialist,1994.0,22,"['Crime Fiction', 'Thriller', 'Action', 'Action/Adventure']",0.5,2,5.878,1184,0.900745645544465,0,0.4223847277667063
2439,/m/027hy5b,The In-Laws,2003.0,22,"['Action/Adventure', 'Action', 'Comedy']",0.7777777777777778,6,5.6,255,-0.2855100286219942,1,0.5134326339536104
1378,/m/0k4p0,Tootsie,1982.0,22,"['Romantic comedy', 'Romance Film', 'Comedy of Errors', 'Drama', 'Comedy']",0.8163265306122449,7,7.2,1611,0.9572793073551138,1,0.30960398690953905
5822,/m/0gxyd6,Hot Rod,2007.0,22,"['Sports', 'Action/Adventure', 'Action', 'Comedy', 'Slapstick']",0.6666666666666667,3,6.4,906,-0.3893384794256173,0,0.5539730753625997
6481,/m/047msdk,(500) Days of Summer,2009.0,34,"['Romantic comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",0.6666666666666667,3,7.3,9471,-0.0057869209598695,0,0.684439491720647
11616,/m/02zb0nj,Eye in the Sky,2007.0,36,"['Thriller', 'Action/Adventure', 'World cinema', 'Action Thrillers', 'Crime Thriller', 'Action', 'Chinese Movies']",0.0,2,6.4,51,-0.4930353075374052,0,0.6839726580916468
294,/m/01rnly,The Cotton Club,1984.0,22,"['Crime Fiction', 'Gangster Film', 'Indie', 'Musical', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Musical Drama']",0.743801652892562,11,6.5,363,-0.2934734371239121,1,0.32728846002640766
9937,/m/0c3wc3l,Secret Reunion,2010.0,22,"['Thriller', 'Crime Fiction', 'Adventure', 'World cinema', 'Drama', 'Action']",0.0,2,6.5,107,-0.207884382352174,0,0.583943154023043
6195,/m/09j29w,The Milagro Beanfield War,1988.0,22,"['Drama', 'Comedy-drama', 'Comedy', 'Film adaptation']",0.6666666666666667,3,6.4,74,-0.3935437826749621,0,0.3641304154371899
12095,/m/03nxb8m,84 Charing Cross Road,1987.0,22,"['Biography', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.5,2,7.1,180,-0.4989007070518431,0,0.3547488095112942
8932,/m/04sgl8,Blow Out,1981.0,22,"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Political thriller']",0.5,2,7.3,1271,-0.4086399520962132,0,0.30096229937982083
10219,/m/04ldv75,Happy Together,1989.0,22,"['Romantic comedy', 'Romance Film', 'Comedy', 'Indie']",0.5,2,5.7,59,-0.5070324411244869,0,0.37361646690260464
5115,/m/0hmk4,Fly Away Home,1996.0,22,"['Drama', 'Family Film', 'Family Drama', 'Coming of age', 'Adventure']",0.75,4,6.9,432,-0.2999632320664129,1,0.4423833751534563
10590,/m/0gzfhh,And God Created Woman,1988.0,22,"['Romantic comedy', 'Drama', 'Remake', 'Indie', 'Comedy']",0.5,2,4.3,31,-0.5019278057205945,0,0.3641304154371899
582,/m/0g5qs2k,Snow White and the Huntsman,2012.0,22,"['Drama', 'Action', 'Fantasy', 'Adventure']",0.7160493827160495,9,5.982,7550,2.7696623654396317,1,0.6035977182668407
770,/m/0b2qtl,War and Peace,1968.0,32,"['Film adaptation', 'World cinema', 'Costume drama', 'Roadshow theatrical release', 'Epic', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film']",0.84375,8,6.7,216,-0.456182541332564,1,0.27373239663970234
4619,/m/0p9tm,Butch Cassidy and the Sundance Kid,1969.0,27,"['Buddy film', 'Adventure', 'Outlaw', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Action', 'New Hollywood']",0.75,4,7.6,2003,0.3380589025330368,1,0.24354166745919406
10356,/m/0gych5,The Deep End,2001.0,22,"['Thriller', 'Crime Fiction', 'Melodrama', 'Crime Drama', 'Indie', 'LGBT', 'Family Drama', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",0.5,2,6.1,133,-0.4249158143878078,0,0.4930621500693669
3030,/m/02p7lzt,Death Wish 3,1985.0,22,"['Crime Fiction', 'Action Thrillers', 'Action/Adventure', 'Thriller', 'Crime Thriller', 'Action']",0.72,5,6.2,364,-0.3746004669327056,1,0.3363223761900983
1903,/m/01pj_5,Scary Movie,2000.0,22,"['Parody', 'Gross-out film', 'Comedy', 'Gross out', 'Slasher', 'Teen']",0.5,6,6.352,6494,1.790885039451799,0,0.48288131717534183
3346,/m/049932,Thir13en Ghosts,2001.0,22,"['Thriller', 'Mystery', 'Horror', 'Supernatural']",0.7999999999999999,5,6.211,1938,0.0582527483028614,1,0.4930621500693669
3582,/m/059vwy,Major Payne,1995.0,22,"['Family Film', 'Comedy']",0.5599999999999999,5,6.4,716,-0.2588845167260836,0,0.43235649354178685
6858,/m/01xlh5,Ace Ventura: Pet Detective,1994.0,22,"['Thriller', 'Detective', 'Mystery', 'Gross-out film', 'Comedy', 'Gross out', 'Action', 'Slapstick']",0.6666666666666667,3,6.546,5399,0.378643795066037,0,0.4223847277667063
5259,/m/03ynx1,Simply Irresistible,1999.0,22,"['Romantic comedy', 'Drama', 'Romance Film', 'Fantasy', 'Comedy']",0.625,4,5.4,216,-0.471561626367015,0,0.4727146758538359
1927,/m/02pzx0n,The Weight of Water,2001.0,22,"['Crime Fiction', 'Thriller', 'Indie', 'Psychological thriller', 'Mystery', 'Period piece', 'Marriage Drama', 'Drama', 'Suspense', 'Film adaptation', 'Crime Thriller']",0.7222222222222222,6,5.582,152,-0.5070107617037951,1,0.4930621500693669
7688,/m/0g2v3p,That Old Feeling,1997.0,22,"['Romantic comedy', 'Romance Film', 'Sex comedy', 'Comedy']",0.6666666666666667,3,6.3,55,-0.3708194006766005,0,0.452457442861577
10792,/m/03c2h8h,Satisfaction,1988.0,22,"['Drama', 'Comedy']",0.5,2,5.227,60,-0.4396201667275402,0,0.3641304154371899
2234,/m/04kkz8,Patch Adams,1998.0,22,"['Biography', 'Comedy-drama', 'Drama', 'Comedy', 'Medical fiction', 'Biopic [feature]', 'Biographical film', 'Tragicomedy']",0.7777777777777778,6,7.3,3030,1.164754356491462,1,0.4625706134830883
1338,/m/0287477,Wanted,2008.0,22,"['Crime Fiction', 'Action/Adventure', 'Fantasy Adventure', 'Adventure', 'Superhero movie', 'Action Thrillers', 'Thriller', 'Action']",0.7755102040816326,7,6.512,6638,2.315205227143996,1,0.5640179710989781
6353,/m/04x1t3,Bob & Carol & Ted & Alice,1969.0,22,"['Parody', 'Romantic comedy', 'Sex comedy', 'Comedy of manners', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Romance Film']",0.4444444444444444,3,6.3,87,-0.2441239649117357,0,0.20887837640817108
2269,/m/0hqyk,Half Past Dead,2002.0,22,"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Crime Thriller', 'Action', 'Prison']",0.5,6,5.2,327,-0.3488331938576897,0,0.503248740154595
5976,/m/02q1njr,Great Balls of Fire!,1989.0,22,"['Biography', 'Docudrama', 'Period piece', 'Drama', 'Comedy', 'Biopic [feature]', 'Biographical film']",0.6666666666666667,3,6.268,291,-0.3942443868065018,0,0.37361646690260464
1931,/m/0693hm,A Good Woman,2004.0,29,"['Romantic comedy', 'Comedy of manners', 'Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.5,6,6.3,149,-0.4509913701479849,0,0.5919827429214799
3499,/m/01q3y4,Jude,1996.0,25,"['Tragedy', 'Indie', 'Costume drama', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Erotica']",0.6399999999999999,5,6.3,117,-0.5044763530885074,0,0.4719069411510588
7172,/m/09f792,Confetti,2006.0,22,"['Romantic comedy', 'Parody', 'Mockumentary', 'Comedy', 'Music', 'Romance Film']",0.4444444444444444,3,5.5,56,-0.4673188264842464,0,0.5438839046505836
83,/m/0b40y4,Black Book,2006.0,36,"['Thriller', 'Drama', 'World cinema', 'War film']",0.336734693877551,14,7.481,1050,-0.2865293913448799,0,0.6750994513360156
3441,/m/01q48n,Rudy,1993.0,27,"['Sports', 'Family Film', 'Family Drama', 'Drama']",0.72,5,7.38,607,-0.3197529795308806,1,0.46122808934208553
7580,/m/05zkcsk,Adam,2009.0,22,"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.6666666666666667,3,6.792,403,-0.4867784299407806,0,0.5740106036683211
9561,/m/03vyjr,Vampires,1998.0,22,"['Thriller', 'Action/Adventure', 'Horror', 'Cult', 'Western', 'Drama', 'Film adaptation', 'Action']",0.5,2,6.314,1132,-0.339940728747606,0,0.4625706134830883
3446,/m/0ctnhv,A Thousand Acres,1997.0,22,"['Family Drama', 'Drama', 'Courtroom Drama']",0.72,5,5.8,59,-0.4423049670220662,1,0.452457442861577
525,/m/0gwxf3x,The Five-Year Engagement,2012.0,22,"['Romance Film', 'Comedy film']",0.8148148148148149,9,5.846,1259,-0.0632367739406229,1,0.6035977182668407
4671,/m/0276569,The Substitute,1996.0,22,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Mystery', 'Drama', 'Action']",0.625,4,6.9,415,-0.3853384940155624,0,0.4423833751534563
556,/m/011xg5,A.I. Artificial Intelligence,2001.0,22,"['Drama', 'Science Fiction', 'Future noir', 'Adventure']",0.8395061728395061,9,7.04,5779,1.442846670660016,1,0.4930621500693669
2444,/m/015wmg,...And Justice for All,1979.0,22,"['Thriller', 'Crime Fiction', 'Comedy-drama', 'Mystery', 'Satire', 'Drama', 'Comedy', 'Legal drama', 'Courtroom Drama', 'New Hollywood', 'Suspense']",0.7222222222222222,6,7.097,455,-0.2325256650119926,1,0.2840995697216785
3130,/m/040tbq,Wide Awake,1998.0,22,"['Drama', 'Family Film', 'Family Drama', 'Comedy-drama', 'Comedy']",0.56,5,5.5,72,-0.5055261678733335,0,0.4625706134830883
1969,/m/05zwrg0,Never Let Me Go,2010.0,22,"['Thriller', 'Romantic drama', 'Science Fiction', 'Drama', 'Romance Film']",0.5,6,6.856,2139,-0.4126954424456669,0,0.583943154023043
2002,/m/0prk8,Hamlet,2000.0,22,"['Thriller', 'Crime Fiction', 'Tragedy', 'Indie', 'Drama', 'Film adaptation', 'Romance Film']",0.8333333333333334,6,5.7,123,-0.4909387951079515,1,0.48288131717534183
6360,/m/0mf0h,Vibes,1988.0,22,"['Action/Adventure', 'Mystery', 'Fantasy', 'Adventure', 'Comedy']",0.4444444444444444,3,5.7,66,-0.4922833987508722,0,0.3641304154371899
2048,/m/041cpw,Romeo Must Die,2000.0,26,"['Crime Fiction', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Thriller']",0.2777777777777777,6,6.227,1089,0.2448578244693572,0,0.5225273936256034
1705,/m/03twd6,The Bourne Identity,2002.0,39,"['Crime Fiction', 'Thriller', 'Adventure', 'Action/Adventure', 'Mystery', 'Drama', 'Film adaptation', 'Action']",0.8333333333333334,6,7.466,8744,1.2618348519588931,1,0.6653775362787052
4398,/m/07j988,Airborne,1993.0,22,"['Action/Adventure', 'Action', 'Drama', 'Comedy', 'Adventure']",0.75,4,5.9,68,-0.4842925064982375,1,0.41247582971525476
451,/m/08gjyx,The Inkwell,1994.0,22,"['Romantic comedy', 'Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Romance Film']",0.0,10,5.4,12,-0.4344311452948223,0,0.4223847277667063
2673,/m/03vfz3,Event Horizon,1997.0,25,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Supernatural', 'Sci-Fi Horror', 'Mystery']",0.72,5,6.5,2578,-0.2873175317185492,1,0.48207209288163083
3467,/m/0h63gl9,Magic Mike,2012.0,23,"['Biographical film', 'Drama', 'Comedy film']",0.7999999999999999,5,6.2,2803,0.806013183474239,1,0.613048910391134
5316,/m/030bds,The Next Karate Kid,1994.0,22,"['Drama', 'Martial Arts Film', 'Action', 'Coming of age', 'Teen']",0.75,4,5.355,933,-0.3769973906481982,1,0.4223847277667063
5666,/m/032_yq,Mercury Rising,1998.0,22,"['Thriller', 'Action/Adventure', 'Action', 'Suspense', 'Political thriller']",0.6666666666666667,3,6.253,1417,0.2619775305126534,0,0.4625706134830883
136,/m/07x7l6,Kinky Boots,2005.0,22,"['Comedy of manners', 'Buddy film', 'Comedy', 'Indie']",0.6627218934911243,13,6.7,313,-0.4256607943587268,0,0.5337585914885983
2858,/m/0bnxck,Senseless,1998.0,22,"['Romantic comedy', 'Comedy']",0.56,5,6.141,329,-0.4014060453518142,0,0.4625706134830883
4704,/m/05nxmf,Varsity Blues,1999.0,22,"['Sports', 'Drama', 'Coming of age', 'Comedy', 'Teen']",0.75,4,6.161,380,-0.0589400731640748,1,0.4727146758538359
9433,/m/04jbt9x,A Reasonable Man,1999.0,22,"['Crime Fiction', 'Mystery', 'Drama', 'Thriller', 'Courtroom Drama']",0.5,2,4.5,2,-0.507487196325878,0,0.4727146758538359
7440,/m/043sb69,The Pirates of Penzance,1983.0,22,"['Musical', 'Romance Film', 'Comedy']",0.6666666666666667,3,5.8,31,-0.5021169756160968,0,0.31838079397258834
8681,/m/0c2jk9,Highlander: The Final Dimension,1994.0,22,"['Science Fiction', 'Fantasy Adventure', 'Fantasy', 'Adventure', 'Sword and sorcery films']",0.5,2,4.727,448,-0.4060926615063115,0,0.4223847277667063
1738,/m/029zqn,Pleasantville,1998.0,22,"['Family Drama', 'Period piece', 'Fantasy', 'Comedy', 'Drama', 'Family Film', 'Dystopia']",0.7777777777777778,6,7.244,1545,-0.0960539432690022,1,0.4625706134830883
557,/m/01gc7,Braveheart,1995.0,33,"['Biography', 'Adventure', 'History', 'War film', 'Action/Adventure', 'Period piece', 'Drama', 'Costume drama', 'Action']",0.7901234567901234,9,7.936,9481,1.2401365878652266,1,0.5409344806321654
7291,/m/0cc15cb,Everything Must Go,2010.0,22,"['Comedy-drama', 'Drama', 'Comedy']",0.6666666666666667,3,6.171,554,-0.4854386549712711,0,0.583943154023043
394,/m/05mc0v,Life,1999.0,22,"['Crime Fiction', 'Buddy film', 'Comedy-drama', 'Action/Adventure', 'Drama', 'Comedy', 'Action']",0.0,10,6.428,6892,0.0985777027627465,0,0.4727146758538359
784,/m/07yvsn,Marie Antoinette,2006.0,29,"['History', 'Biography', 'Drama', 'Japanese Movies']",0.84375,8,6.7,2514,-0.00417911327466,1,0.6115101862197407
7812,/m/0129g2,The Santa Clause,1994.0,27,"['Holiday Film', 'Christmas movie', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",0.6666666666666667,3,6.451,1886,1.0617353947511443,0,0.4713685327947925
10610,/m/06m4p7,Medicine Man,1992.0,22,"['Adventure', 'Jungle Film', 'Action/Adventure', 'Drama', 'Romantic drama', 'Romance Film']",0.5,2,5.976,339,-0.1316461032507579,0,0.4026373502174256
7498,/m/01vg4x,Panic,2000.0,22,"['Thriller', 'Crime Fiction', 'Drama', 'Comedy', 'Indie']",0.6666666666666667,3,7.6,66,-0.5014171487025377,0,0.48288131717534183
2177,/m/02c638,Mystic River,2003.0,22,"['Thriller', 'Crime Fiction', 'Tragedy', 'Psychological thriller', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller']",0.5,6,7.75,6141,0.7887885364670147,0,0.5134326339536104
2039,/m/02pjg9_,Evening,2007.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",0.7777777777777778,6,5.8,165,-0.3423552225504251,1,0.5539730753625997
6021,/m/02qczf7,21,2008.0,22,"['Action/Adventure', 'Crime Fiction', 'Drama', 'Film adaptation']",0.6666666666666667,3,6.695,4379,0.7979276277252274,0,0.5640179710989781
8598,/m/05dnr9,Catch and Release,2006.0,22,"['Romantic comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Tragicomedy']",0.5,2,5.9,535,-0.3742564322204386,0,0.5438839046505836
650,/m/0fphgb,Lucky Numbers,2000.0,22,"['Crime Fiction', 'Comedy']",0.8641975308641976,9,5.123,167,-0.4178159033305678,1,0.48288131717534183
6667,/m/0fkjkr,Joe Somebody,2001.0,22,"['Romantic comedy', 'Drama', 'Comedy-drama', 'Comedy', 'Workplace Comedy']",0.6666666666666667,3,5.7,178,-0.3051478217029862,0,0.4930621500693669
9707,/m/0b__vn,Deal of the Century,1983.0,22,"['Parody', 'Satire', 'Comedy']",0.5,2,4.5,46,-0.422120707017977,0,0.31838079397258834
10914,/m/0qkl7,Death Becomes Her,1992.0,22,"['Horror', 'Fantasy', 'Comedy', 'Black comedy', 'Fantasy Comedy', 'Slapstick']",0.5,2,6.8,2394,0.7243011896474816,0,0.4026373502174256
7892,/m/0c01cp1,The Divide,2011.0,22,"['Thriller', 'Science Fiction', 'Horror']",0.6666666666666667,3,5.854,593,-0.5067774557489286,0,0.5938079959172178
2327,/m/01yzjg,Bringing Out the Dead,1999.0,22,"['Drama', 'Film adaptation']",0.8333333333333334,6,6.608,960,-0.3689754510177231,1,0.4727146758538359
1930,/m/03r6y_,Beyond the Sea,2004.0,22,"['Music', 'Musical', 'Biography', 'Drama']",0.8333333333333333,6,6.3,151,-0.4379923332769167,1,0.5236053869343666
2898,/m/02rn4ss,The Contractor,2007.0,22,"['Action/Adventure', 'Thriller', 'Action']",0.72,5,5.3,3,-0.3794969236736775,1,0.5539730753625997
5440,/m/02pxhgv,After.Life,2009.0,22,"['Thriller', 'Mystery', 'Drama', 'Horror', 'Psychological thriller']",0.75,4,6.272,1027,-0.4809009339379857,1,0.5740106036683211
7704,/m/03305j,The Long Kiss Goodnight,1996.0,22,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Mystery', 'Drama', 'Suspense', 'Action Thrillers', 'Action']",0.6666666666666667,3,6.619,1083,0.2317939560431234,0,0.4423833751534563
7000,/m/07rm73,Once Upon a Forest,1993.0,22,"['Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Drama', 'Family Film', 'Family-Oriented Adventure']",0.6666666666666667,3,6.6,116,-0.4534370436210667,0,0.41247582971525476
10052,/m/02vly8z,Miracle on 1st Street,2007.0,22,"['Drama', 'Crime Comedy', 'Comedy-drama', 'Comedy', 'Gangster Film']",0.5,2,6.8,14,-0.4941127135605412,0,0.5539730753625997
99,/m/04c11j,Bridget Jones: The Edge of Reason,2004.0,28,"['Romantic comedy', 'Romance Film', 'Comedy']",0.6982248520710059,13,6.252,2605,1.662734635090774,1,0.5823675363753029
